"pollster_name","candidate","percentage","party","sample_size","state","numeric_grade"
"Redfield & Wilton Strategies","Donald Trump",40,"REP",430,"Arizona",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",6,"IND",430,"Arizona",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",430,"Arizona",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",430,"Arizona",1.8
"Redfield & Wilton Strategies","Joe Biden",37,"DEM",432,"Florida",1.8
"Redfield & Wilton Strategies","Donald Trump",43,"REP",432,"Florida",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",7,"IND",432,"Florida",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",432,"Florida",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",432,"Florida",1.8
"Redfield & Wilton Strategies","Joe Biden",39,"DEM",471,"Georgia",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",471,"Georgia",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",6,"IND",471,"Georgia",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",471,"Georgia",1.8
"Redfield & Wilton Strategies","Jill Stein",0,"GRE",471,"Georgia",1.8
"Redfield & Wilton Strategies","Joe Biden",36,"DEM",594,"Michigan",1.8
"Redfield & Wilton Strategies","Donald Trump",37,"REP",594,"Michigan",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",8,"IND",594,"Michigan",1.8
"Redfield & Wilton Strategies","Chase Oliver",1,"LIB",594,"Michigan",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",594,"Michigan",1.8
"Redfield & Wilton Strategies","Joe Biden",40,"DEM",534,"North Carolina",1.8
"Redfield & Wilton Strategies","Donald Trump",43,"REP",534,"North Carolina",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",7,"IND",534,"North Carolina",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",534,"North Carolina",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",534,"North Carolina",1.8
"Redfield & Wilton Strategies","Joe Biden",42,"DEM",456,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Donald Trump",44,"REP",456,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Robert F. Kennedy",5,"IND",456,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Chase Oliver",0,"LIB",456,"Pennsylvania",1.8
"Redfield & Wilton Strategies","Jill Stein",1,"GRE",456,"Pennsylvania",1.8
"Spry Strategies","Joe Biden",44,"DEM",600,"North Carolina",1.5
"Spry Strategies","Donald Trump",48,"REP",600,"North Carolina",1.5
"Spry Strategies","Joe Biden",37,"DEM",600,"North Carolina",1.5
"Spry Strategies","Donald Trump",45,"REP",600,"North Carolina",1.5
"Spry Strategies","Robert F. Kennedy",8,"IND",600,"North Carolina",1.5
"J.L. Partners","Joe Biden",44,"DEM",500,"Wisconsin",1.6
"J.L. Partners","Donald Trump",44,"REP",500,"Wisconsin",1.6
"J.L. Partners","Robert F. Kennedy",5,"IND",500,"Wisconsin",1.6
"J.L. Partners","Cornel West",0,"IND",500,"Wisconsin",1.6
"J.L. Partners","Jill Stein",0,"GRE",500,"Wisconsin",1.6
"The Tyson Group","Joe Biden",36,"DEM",1050,"Florida",1.1
"The Tyson Group","Donald Trump",46,"REP",1050,"Florida",1.1
"YouGov","Joe Biden",34,"DEM",1200,"Texas",3
"YouGov","Donald Trump",43,"REP",1200,"Texas",3
"YouGov","Robert F. Kennedy",8,"IND",1200,"Texas",3
"YouGov","Jill Stein",2,"GRE",1200,"Texas",3
"YouGov","Cornel West",2,"IND",1200,"Texas",3
"YouGov","Chase Oliver",0,"LIB",1200,"Texas",3
"YouGov","Joe Biden",39,"DEM",1200,"Texas",3
"YouGov","Donald Trump",46,"REP",1200,"Texas",3
"HarrisX","Joe Biden",25,"DEM",857,"Utah",1.5
"HarrisX","Donald Trump",57,"REP",857,"Utah",1.5
"HarrisX","Joe Biden",20,"DEM",857,"Utah",1.5
"HarrisX","Donald Trump",49,"REP",857,"Utah",1.5
"HarrisX","Robert F. Kennedy",20,"IND",857,"Utah",1.5
"Marist","Joe Biden",41,"DEM",1137,"Ohio",2.9
"Marist","Donald Trump",48,"REP",1137,"Ohio",2.9
"Marist","Robert F. Kennedy",5,"IND",1137,"Ohio",2.9
"Marist","Cornel West",0,"IND",1137,"Ohio",2.9
"Marist","Jill Stein",1,"GRE",1137,"Ohio",2.9
"Marist","Chase Oliver",1,"LIB",1137,"Ohio",2.9
"Marist","Joe Biden",45,"DEM",1181,"Pennsylvania",2.9
"Marist","Donald Trump",47,"REP",1181,"Pennsylvania",2.9
"Marist","Robert F. Kennedy",3,"IND",1181,"Pennsylvania",2.9
"Marist","Cornel West",1,"IND",1181,"Pennsylvania",2.9
"Marist","Jill Stein",1,"GRE",1181,"Pennsylvania",2.9
"Marist","Chase Oliver",0,"LIB",1181,"Pennsylvania",2.9
"Mason-Dixon","Joe Biden",44.5,"DEM",800,"Minnesota",2.6
"Mason-Dixon","Donald Trump",40.6,"REP",800,"Minnesota",2.6
"Mason-Dixon","Robert F. Kennedy",6.4,"IND",800,"Minnesota",2.6
"Fabrizio","Joe Biden",36,"DEM",500,"Montana",1.7
"Fabrizio","Donald Trump",54,"REP",500,"Montana",1.7
"Global Strategy Group","Joe Biden",34,"DEM",600,"Nebraska",1.8
"Global Strategy Group","Donald Trump",42,"REP",600,"Nebraska",1.8
"Kaplan Strategies","Joe Biden",28,"DEM",464,"West Virginia",2
"Kaplan Strategies","Donald Trump",55,"REP",464,"West Virginia",2
"Kaplan Strategies","Jill Stein",2,"GRE",464,"West Virginia",2
"Fabrizio/Impact","Joe Biden",37,"DEM",600,"Arizona",1.7
"Fabrizio/Impact","Donald Trump",45,"REP",600,"Arizona",1.7
"Fabrizio/Impact","Robert F. Kennedy",11,"IND",600,"Arizona",1.7
"Fabrizio/Impact","Jill Stein",3,"GRE",600,"Arizona",1.7
"Fabrizio/Impact","Chase Oliver",0,"LIB",600,"Arizona",1.7
"Fabrizio/Impact","Joe Biden",44,"DEM",600,"Arizona",1.7
"Fabrizio/Impact","Donald Trump",50,"REP",600,"Arizona",1.7
"Mitchell","Joe Biden",47.6,"DEM",710,"Michigan",2.4
"Mitchell","Donald Trump",48.2,"REP",710,"Michigan",2.4
"Mitchell","Joe Biden",45.1,"DEM",710,"Michigan",2.4
"Mitchell","Donald Trump",46.3,"REP",710,"Michigan",2.4
"Mitchell","Robert F. Kennedy",3.3,"IND",710,"Michigan",2.4
"Mitchell","Jill Stein",0.5,"GRE",710,"Michigan",2.4
"Mitchell","Cornel West",1.1,"IND",710,"Michigan",2.4
"Beacon/Shaw","Joe Biden",48,"DEM",1107,"Virginia",2.8
"Beacon/Shaw","Donald Trump",48,"REP",1107,"Virginia",2.8
"Beacon/Shaw","Joe Biden",42,"DEM",1107,"Virginia",2.8
"Beacon/Shaw","Donald Trump",41,"REP",1107,"Virginia",2.8
"Beacon/Shaw","Robert F. Kennedy",9,"IND",1107,"Virginia",2.8
"Beacon/Shaw","Cornel West",2,"IND",1107,"Virginia",2.8
"Beacon/Shaw","Jill Stein",2,"GRE",1107,"Virginia",2.8
"Beacon/Shaw","Joe Biden",46,"DEM",1075,"Florida",2.8
"Beacon/Shaw","Donald Trump",50,"REP",1075,"Florida",2.8
"Beacon/Shaw","Joe Biden",40,"DEM",1075,"Florida",2.8
"Beacon/Shaw","Donald Trump",47,"REP",1075,"Florida",2.8
"Beacon/Shaw","Robert F. Kennedy",7,"IND",1075,"Florida",2.8
"Beacon/Shaw","Cornel West",2,"IND",1075,"Florida",2.8
"Beacon/Shaw","Jill Stein",1,"GRE",1075,"Florida",2.8
"Beacon/Shaw","Joe Biden",45,"DEM",1069,"Nevada",2.8
"Beacon/Shaw","Donald Trump",50,"REP",1069,"Nevada",2.8
"Beacon/Shaw","Joe Biden",40,"DEM",1069,"Nevada",2.8
"Beacon/Shaw","Donald Trump",45,"REP",1069,"Nevada",2.8
"Beacon/Shaw","Robert F. Kennedy",7,"IND",1069,"Nevada",2.8
"Beacon/Shaw","Cornel West",2,"IND",1069,"Nevada",2.8
"Beacon/Shaw","Jill Stein",2,"GRE",1069,"Nevada",2.8
"Beacon/Shaw","Joe Biden",46,"DEM",1095,"Arizona",2.8
"Beacon/Shaw","Donald Trump",51,"REP",1095,"Arizona",2.8
"Beacon/Shaw","Joe Biden",41,"DEM",1095,"Arizona",2.8
"Beacon/Shaw","Donald Trump",46,"REP",1095,"Arizona",2.8
"Beacon/Shaw","Robert F. Kennedy",8,"IND",1095,"Arizona",2.8
"Beacon/Shaw","Cornel West",1,"IND",1095,"Arizona",2.8
"Beacon/Shaw","Jill Stein",1,"GRE",1095,"Arizona",2.8
"East Carolina University","Joe Biden",43,"DEM",1332,"North Carolina",2.6
"East Carolina University","Donald Trump",48,"REP",1332,"North Carolina",2.6
"Quinnipiac","Joe Biden",44,"DEM",1203,"Georgia",2.8
"Quinnipiac","Donald Trump",49,"REP",1203,"Georgia",2.8
"Quinnipiac","Joe Biden",37,"DEM",1203,"Georgia",2.8
"Quinnipiac","Donald Trump",43,"REP",1203,"Georgia",2.8
"Quinnipiac","Robert F. Kennedy",8,"IND",1203,"Georgia",2.8
"Quinnipiac","Cornel West",3,"IND",1203,"Georgia",2.8
"Quinnipiac","Jill Stein",2,"GRE",1203,"Georgia",2.8
"Quinnipiac","Chase Oliver",3,"LIB",1203,"Georgia",2.8
"North Star Opinion Research","Joe Biden",41,"DEM",600,"North Carolina",1.1
"North Star Opinion Research","Donald Trump",49,"REP",600,"North Carolina",1.1
"North Star Opinion Research","Joe Biden",32,"DEM",600,"North Carolina",1.1
"North Star Opinion Research","Donald Trump",44,"REP",600,"North Carolina",1.1
"North Star Opinion Research","Robert F. Kennedy",9,"IND",600,"North Carolina",1.1
"North Star Opinion Research","Jill Stein",2,"GRE",600,"North Carolina",1.1
"North Star Opinion Research","Cornel West",3,"IND",600,"North Carolina",1.1
"PPIC","Joe Biden",55,"DEM",1098,"California",2.5
"PPIC","Donald Trump",31,"REP",1098,"California",2.5
"UMass Amherst/YouGov","Joe Biden",48,"DEM",700,"Massachusetts",2.4
"UMass Amherst/YouGov","Donald Trump",27,"REP",700,"Massachusetts",2.4
"UMass Amherst/YouGov","Robert F. Kennedy",9,"IND",700,"Massachusetts",2.4
"Emerson","Joe Biden",44.1,"DEM",1000,"New York",2.9
"Emerson","Donald Trump",37.6,"REP",1000,"New York",2.9
"Emerson","Robert F. Kennedy",5.7,"IND",1000,"New York",2.9
"Emerson","Cornel West",1.5,"IND",1000,"New York",2.9
"Emerson","Jill Stein",0.7,"GRE",1000,"New York",2.9
"Emerson","Joe Biden",55.2,"DEM",1000,"New York",2.9
"Emerson","Donald Trump",44.8,"REP",1000,"New York",2.9
"The Tyson Group","Joe Biden",37,"DEM",601,"Nevada",1.1
"The Tyson Group","Donald Trump",40,"REP",601,"Nevada",1.1
"The Tyson Group","Robert F. Kennedy",9,"IND",601,"Nevada",1.1
"The Tyson Group","Cornel West",2,"IND",601,"Nevada",1.1
"The Tyson Group","Jill Stein",1,"GRE",601,"Nevada",1.1
"The Tyson Group","Joe Biden",44,"DEM",601,"Nevada",1.1
"The Tyson Group","Donald Trump",47,"REP",601,"Nevada",1.1
"Mitchell","Joe Biden",47,"DEM",697,"Michigan",2.4
"Mitchell","Donald Trump",49,"REP",697,"Michigan",2.4
"Mitchell","Joe Biden",45,"DEM",697,"Michigan",2.4
"Mitchell","Donald Trump",46,"REP",697,"Michigan",2.4
"Mitchell","Robert F. Kennedy",5,"IND",697,"Michigan",2.4
"Mitchell","Jill Stein",1,"GRE",697,"Michigan",2.4
"Mitchell","Cornel West",1,"IND",697,"Michigan",2.4
"P2 Insights","Joe Biden",38,"DEM",650,"Arizona",1.1
"P2 Insights","Donald Trump",41,"REP",650,"Arizona",1.1
"P2 Insights","Robert F. Kennedy",9,"IND",650,"Arizona",1.1
"P2 Insights","Joe Biden",39,"DEM",650,"Georgia",1.1
"P2 Insights","Donald Trump",43,"REP",650,"Georgia",1.1
"P2 Insights","Robert F. Kennedy",7,"IND",650,"Georgia",1.1
"P2 Insights","Joe Biden",37,"DEM",650,"Michigan",1.1
"P2 Insights","Donald Trump",45,"REP",650,"Michigan",1.1
"P2 Insights","Robert F. Kennedy",7,"IND",650,"Michigan",1.1
"P2 Insights","Joe Biden",40,"DEM",650,"Nevada",1.1
"P2 Insights","Donald Trump",41,"REP",650,"Nevada",1.1
"P2 Insights","Robert F. Kennedy",9,"IND",650,"Nevada",1.1
"P2 Insights","Joe Biden",42,"DEM",650,"Wisconsin",1.1
"P2 Insights","Donald Trump",44,"REP",650,"Wisconsin",1.1
"P2 Insights","Robert F. Kennedy",7,"IND",650,"Wisconsin",1.1
"Roanoke College","Joe Biden",42,"DEM",711,"Virginia",2.6
"Roanoke College","Donald Trump",42,"REP",711,"Virginia",2.6
"Roanoke College","Joe Biden",40,"DEM",711,"Virginia",2.6
"Roanoke College","Donald Trump",38,"REP",711,"Virginia",2.6
"Roanoke College","Robert F. Kennedy",8,"IND",711,"Virginia",2.6
"Roanoke College","Jill Stein",3,"GRE",711,"Virginia",2.6
"U. New Hampshire","Joe Biden",55,"DEM",526,"Massachusetts",2.6
"U. New Hampshire","Donald Trump",26,"REP",526,"Massachusetts",2.6
"U. New Hampshire","Robert F. Kennedy",10,"IND",526,"Massachusetts",2.6
"U. New Hampshire","Jill Stein",2,"GRE",526,"Massachusetts",2.6
"U. New Hampshire","Cornel West",1,"IND",526,"Massachusetts",2.6
"U. New Hampshire","Joe Biden",68,"DEM",526,"Massachusetts",2.6
"U. New Hampshire","Donald Trump",32,"REP",526,"Massachusetts",2.6
"U. New Hampshire","Joe Biden",52,"DEM",538,"Rhode Island",2.6
"U. New Hampshire","Donald Trump",33,"REP",538,"Rhode Island",2.6
"U. New Hampshire","Robert F. Kennedy",6,"IND",538,"Rhode Island",2.6
"U. New Hampshire","Jill Stein",0,"GRE",538,"Rhode Island",2.6
"U. New Hampshire","Cornel West",1,"IND",538,"Rhode Island",2.6
"U. New Hampshire","Joe Biden",60,"DEM",538,"Rhode Island",2.6
"U. New Hampshire","Donald Trump",40,"REP",538,"Rhode Island",2.6
"U. New Hampshire","Joe Biden",44,"DEM",1140,"New Hampshire",2.6
"U. New Hampshire","Donald Trump",41,"REP",1140,"New Hampshire",2.6
"U. New Hampshire","Robert F. Kennedy",3,"IND",1140,"New Hampshire",2.6
"U. New Hampshire","Jill Stein",2,"GRE",1140,"New Hampshire",2.6
"U. New Hampshire","Cornel West",1,"IND",1140,"New Hampshire",2.6
"U. New Hampshire","Joe Biden",52,"DEM",1140,"New Hampshire",2.6
"U. New Hampshire","Donald Trump",48,"REP",1140,"New Hampshire",2.6
"Praecones Analytica","Joe Biden",36.5,"DEM",862,"New Hampshire",2
"Praecones Analytica","Donald Trump",36.6,"REP",862,"New Hampshire",2
"Praecones Analytica","Robert F. Kennedy",14.6,"IND",862,"New Hampshire",2
"KAConsulting LLC","Joe Biden",44,"DEM",600,"Michigan",1.5
"KAConsulting LLC","Donald Trump",45,"REP",600,"Michigan",1.5
"KAConsulting LLC","Joe Biden",41,"DEM",600,"Michigan",1.5
"KAConsulting LLC","Donald Trump",42,"REP",600,"Michigan",1.5
"KAConsulting LLC","Robert F. Kennedy",7,"IND",600,"Michigan",1.5
"KAConsulting LLC","Cornel West",2,"IND",600,"Michigan",1.5
"KAConsulting LLC","Lars Mapstead",1,"LIB",600,"Michigan",1.5
"KAConsulting LLC","Jill Stein",1,"GRE",600,"Michigan",1.5
"KAConsulting LLC","Joe Biden",44,"DEM",600,"Pennsylvania",1.5
"KAConsulting LLC","Donald Trump",44,"REP",600,"Pennsylvania",1.5
"KAConsulting LLC","Joe Biden",39,"DEM",600,"Pennsylvania",1.5
"KAConsulting LLC","Donald Trump",41,"REP",600,"Pennsylvania",1.5
"KAConsulting LLC","Robert F. Kennedy",9,"IND",600,"Pennsylvania",1.5
"KAConsulting LLC","Cornel West",1,"IND",600,"Pennsylvania",1.5
"KAConsulting LLC","Lars Mapstead",1,"LIB",600,"Pennsylvania",1.5
"KAConsulting LLC","Jill Stein",3,"GRE",600,"Pennsylvania",1.5
"KAConsulting LLC","Joe Biden",45,"DEM",600,"Wisconsin",1.5
"KAConsulting LLC","Donald Trump",45,"REP",600,"Wisconsin",1.5
"KAConsulting LLC","Joe Biden",42,"DEM",600,"Wisconsin",1.5
"KAConsulting LLC","Donald Trump",42,"REP",600,"Wisconsin",1.5
"KAConsulting LLC","Robert F. Kennedy",7,"IND",600,"Wisconsin",1.5
"KAConsulting LLC","Cornel West",1,"IND",600,"Wisconsin",1.5
"KAConsulting LLC","Lars Mapstead",1,"LIB",600,"Wisconsin",1.5
"KAConsulting LLC","Jill Stein",2,"GRE",600,"Wisconsin",1.5
"Change Research","Joe Biden",43,"DEM",835,"North Carolina",1.4
"Change Research","Donald Trump",45,"REP",835,"North Carolina",1.4
"Change Research","Joe Biden",38,"DEM",835,"North Carolina",1.4
"Change Research","Donald Trump",41,"REP",835,"North Carolina",1.4
"Change Research","Robert F. Kennedy",11,"IND",835,"North Carolina",1.4
"PPP","Joe Biden",55,"DEM",615,"Washington",1.4
"PPP","Donald Trump",39,"REP",615,"Washington",1.4
"Elway","Joe Biden",42,"DEM",403,"Washington",1.9
"Elway","Donald Trump",34,"REP",403,"Washington",1.9
"YouGov","Joe Biden",45,"DEM",1181,"Florida",3
"YouGov","Donald Trump",54,"REP",1181,"Florida",3
"YouGov","Joe Biden",36,"DEM",1174,"Florida",3
"YouGov","Donald Trump",49,"REP",1174,"Florida",3
"YouGov","Jill Stein",3,"GRE",1174,"Florida",3
"YouGov","Joe Biden",47,"DEM",1193,"Arizona",3
"YouGov","Donald Trump",52,"REP",1193,"Arizona",3
"YouGov","Joe Biden",40,"DEM",1192,"Arizona",3
"YouGov","Donald Trump",44,"REP",1192,"Arizona",3
"YouGov","Jill Stein",5,"GRE",1192,"Arizona",3
"Siena","Joe Biden",47,"DEM",1191,"New York",2.7
"Siena","Donald Trump",38,"REP",1191,"New York",2.7
"Noble Predictive Insights","Joe Biden",41,"DEM",1003,"Arizona",2.4
"Noble Predictive Insights","Donald Trump",44,"REP",1003,"Arizona",2.4
"Noble Predictive Insights","Joe Biden",36,"DEM",1003,"Arizona",2.4
"Noble Predictive Insights","Donald Trump",43,"REP",1003,"Arizona",2.4
"Noble Predictive Insights","Robert F. Kennedy",8,"IND",1003,"Arizona",2.4
"Noble Predictive Insights","Cornel West",1,"IND",1003,"Arizona",2.4
"Noble Predictive Insights","Jill Stein",2,"GRE",1003,"Arizona",2.4
"University of Massachusetts Lowell/YouGov","Joe Biden",42,"DEM",600,"New Hampshire",2.9
"University of Massachusetts Lowell/YouGov","Donald Trump",36,"REP",600,"New Hampshire",2.9
"University of Massachusetts Lowell/YouGov","Robert F. Kennedy",11,"IND",600,"New Hampshire",2.9
"Mason-Dixon","Joe Biden",31.4,"DEM",500,"South Dakota",2.6
"Mason-Dixon","Donald Trump",50,"REP",500,"South Dakota",2.6
"Mason-Dixon","Robert F. Kennedy",11.2,"IND",500,"South Dakota",2.6
"Morning Consult","Joe Biden",39,"DEM",459,"Nevada",1.9
"Morning Consult","Donald Trump",44,"REP",459,"Nevada",1.9
"Morning Consult","Robert F. Kennedy",7,"IND",459,"Nevada",1.9
"Morning Consult","Cornel West",2,"IND",459,"Nevada",1.9
"Morning Consult","Jill Stein",1,"GRE",459,"Nevada",1.9
"Morning Consult","Joe Biden",47,"DEM",459,"Nevada",1.9
"Morning Consult","Donald Trump",47,"REP",459,"Nevada",1.9
"Morning Consult","Kamala Harris",44,"DEM",459,"Nevada",1.9
"Morning Consult","Donald Trump",47,"REP",459,"Nevada",1.9
"Morning Consult","Joe Biden",42,"DEM",693,"Wisconsin",1.9
"Morning Consult","Donald Trump",43,"REP",693,"Wisconsin",1.9
"Morning Consult","Robert F. Kennedy",6,"IND",693,"Wisconsin",1.9
"Morning Consult","Cornel West",1,"IND",693,"Wisconsin",1.9
"Morning Consult","Jill Stein",1,"GRE",693,"Wisconsin",1.9
"Morning Consult","Joe Biden",46,"DEM",693,"Wisconsin",1.9
"Morning Consult","Donald Trump",47,"REP",693,"Wisconsin",1.9
"Morning Consult","Kamala Harris",41,"DEM",693,"Wisconsin",1.9
"Morning Consult","Donald Trump",49,"REP",693,"Wisconsin",1.9
"Morning Consult","Joe Biden",40,"DEM",795,"Arizona",1.9
"Morning Consult","Donald Trump",45,"REP",795,"Arizona",1.9
"Morning Consult","Robert F. Kennedy",7,"IND",795,"Arizona",1.9
"Morning Consult","Cornel West",1,"IND",795,"Arizona",1.9
"Morning Consult","Jill Stein",2,"GRE",795,"Arizona",1.9
"Morning Consult","Joe Biden",44,"DEM",795,"Arizona",1.9
"Morning Consult","Donald Trump",49,"REP",795,"Arizona",1.9
"Morning Consult","Kamala Harris",42,"DEM",795,"Arizona",1.9
"Morning Consult","Donald Trump",51,"REP",795,"Arizona",1.9
"Morning Consult","Joe Biden",39,"DEM",795,"Georgia",1.9
"Morning Consult","Donald Trump",44,"REP",795,"Georgia",1.9
"Morning Consult","Robert F. Kennedy",8,"IND",795,"Georgia",1.9
"Morning Consult","Cornel West",1,"IND",795,"Georgia",1.9
"Morning Consult","Jill Stein",1,"GRE",795,"Georgia",1.9
"Morning Consult","Joe Biden",44,"DEM",795,"Georgia",1.9
"Morning Consult","Donald Trump",47,"REP",795,"Georgia",1.9
"Morning Consult","Kamala Harris",41,"DEM",795,"Georgia",1.9
"Morning Consult","Donald Trump",49,"REP",795,"Georgia",1.9
"Morning Consult","Joe Biden",42,"DEM",704,"Michigan",1.9
"Morning Consult","Donald Trump",40,"REP",704,"Michigan",1.9
"Morning Consult","Robert F. Kennedy",7,"IND",704,"Michigan",1.9
"Morning Consult","Cornel West",1,"IND",704,"Michigan",1.9
"Morning Consult","Jill Stein",2,"GRE",704,"Michigan",1.9
"Morning Consult","Joe Biden",46,"DEM",704,"Michigan",1.9
"Morning Consult","Donald Trump",45,"REP",704,"Michigan",1.9
"Morning Consult","Kamala Harris",44,"DEM",704,"Michigan",1.9
"Morning Consult","Donald Trump",47,"REP",704,"Michigan",1.9
"Morning Consult","Joe Biden",38,"DEM",704,"North Carolina",1.9
"Morning Consult","Donald Trump",46,"REP",704,"North Carolina",1.9
"Morning Consult","Robert F. Kennedy",7,"IND",704,"North Carolina",1.9
"Morning Consult","Cornel West",1,"IND",704,"North Carolina",1.9
"Morning Consult","Jill Stein",1,"GRE",704,"North Carolina",1.9
"Morning Consult","Joe Biden",42,"DEM",704,"North Carolina",1.9
"Morning Consult","Donald Trump",49,"REP",704,"North Carolina",1.9
"Morning Consult","Kamala Harris",40,"DEM",704,"North Carolina",1.9
"Morning Consult","Donald Trump",50,"REP",704,"North Carolina",1.9
"Morning Consult","Joe Biden",42,"DEM",812,"Pennsylvania",1.9
"Morning Consult","Donald Trump",45,"REP",812,"Pennsylvania",1.9
"Morning Consult","Robert F. Kennedy",7,"IND",812,"Pennsylvania",1.9
"Morning Consult","Cornel West",2,"IND",812,"Pennsylvania",1.9
"Morning Consult","Jill Stein",1,"GRE",812,"Pennsylvania",1.9
"Morning Consult","Joe Biden",46,"DEM",812,"Pennsylvania",1.9
"Morning Consult","Donald Trump",48,"REP",812,"Pennsylvania",1.9
"Morning Consult","Kamala Harris",43,"DEM",812,"Pennsylvania",1.9
"Morning Consult","Donald Trump",50,"REP",812,"Pennsylvania",1.9
"SurveyUSA","Joe Biden",44,"DEM",625,"Minnesota",2.8
"SurveyUSA","Donald Trump",42,"REP",625,"Minnesota",2.8
"High Point University","Joe Biden",38,"DEM",1002,"North Carolina",2.5
"High Point University","Donald Trump",43,"REP",1002,"North Carolina",2.5
"High Point University","Joe Biden",42,"DEM",804,"North Carolina",2.5
"High Point University","Donald Trump",44,"REP",804,"North Carolina",2.5
"Siena/NYT","Joe Biden",33,"DEM",626,"Arizona",3
"Siena/NYT","Donald Trump",42,"REP",626,"Arizona",3
"Siena/NYT","Robert F. Kennedy",10,"IND",626,"Arizona",3
"Siena/NYT","Jill Stein",2,"GRE",626,"Arizona",3
"Siena/NYT","Cornel West",0,"IND",626,"Arizona",3
"Siena/NYT","Lars Mapstead",1,"LIB",626,"Arizona",3
"Siena/NYT","Joe Biden",42,"DEM",626,"Arizona",3
"Siena/NYT","Donald Trump",49,"REP",626,"Arizona",3
"Siena/NYT","Joe Biden",35,"DEM",626,"Arizona",3
"Siena/NYT","Donald Trump",44,"REP",626,"Arizona",3
"Siena/NYT","Robert F. Kennedy",8,"IND",626,"Arizona",3
"Siena/NYT","Jill Stein",2,"GRE",626,"Arizona",3
"Siena/NYT","Cornel West",0,"IND",626,"Arizona",3
"Siena/NYT","Lars Mapstead",1,"LIB",626,"Arizona",3
"Siena/NYT","Joe Biden",43,"DEM",626,"Arizona",3
"Siena/NYT","Donald Trump",49,"REP",626,"Arizona",3
"Siena/NYT","Joe Biden",31,"DEM",604,"Georgia",3
"Siena/NYT","Donald Trump",39,"REP",604,"Georgia",3
"Siena/NYT","Robert F. Kennedy",9,"IND",604,"Georgia",3
"Siena/NYT","Jill Stein",1,"GRE",604,"Georgia",3
